,funding_year,state_code,state_match_states,full_cost_build_states,district_id,name,total_unscalable_campuses,c1_discount_rate
360,2019,MI,False,False,920049,Whitehall School District,0.01366622864651773983,0.70000000000000000000
361,2019,MI,False,False,920052,Williamston Community School District,0.16,0.60000000000000000000
362,2019,MN,False,False,922336,Redwood Area School District,0.16,0.70
363,2019,MN,False,False,922587,Eden Valley-Watkins Isd #463,1.08,0.70000000000000000000
364,2019,MN,False,False,922805,Warroad School District 690,1,0.70000000000000000000
365,2019,MO,True,True,924126,Butler School District R 5,0.08,0.80000000000000000000
366,2019,MO,True,True,924165,Climax Springs School District R 4,1,0.90000000000000000000
367,2019,MO,True,True,924174,Cowgill R-Vi School District,1,0.70
368,2019,MO,True,True,924363,Madison School District C 3,1,0.80000000000000000000
369,2019,MO,True,True,924395,Missouri City Elem School,1,0.70
370,2019,MO,True,True,924414,Neelyville School District R 4,1.08,0.80000000000000000000
371,2019,MO,True,True,924449,Orchard Farm R-V,1,0.60000000000000000000
372,2019,MO,True,True,924526,Salisbury School District R 4,0.08,0.70000000000000000000
373,2019,MO,True,True,924538,Shelby County School District R 4,0.16,0.80000000000000000000
374,2019,MO,True,True,924598,East Newton School District R6,0.16,0.80000000000000000000
375,2019,MO,True,True,924634,Midway School District R 1,1,0.70000000000000000000
376,2019,MO,True,True,924636,Westran R-I,0.16,0.80000000000000000000
377,2019,MT,True,False,928640,Mountain View Elem,1,0.70
378,2019,MT,True,False,928643,South Stacey Elem,1,0.70
379,2019,MT,True,False,928739,West Glacier School District,1,0.50000000000000000000
380,2019,MT,True,False,928749,Chester-Joplin-Inverness Public Schools,2,0.70000000000000000000
381,2019,MT,True,False,928750,Dutton/Brady School District 28-C,1,0.80000000000000000000
382,2019,MT,True,False,928765,Alzada Elementary District 56,1,0.70
383,2019,MT,True,False,928766,Amsterdam Elementary District 75,1,0.60000000000000000000
384,2019,MT,True,False,928775,Auchard Creek Elem School District 27,1,0.70
385,2019,MT,True,False,928777,Ayers Colony School District 222,1,0.70
386,2019,MT,True,False,928780,Basin Elementary District,1,0.70
387,2019,MT,True,False,928790,Benton Lake Elem,1,0.70
388,2019,MT,True,False,928791,Biddle Elementary District 6,1,0.70
389,2019,MT,True,False,928792,Spring Creek School District 1 & 17,1,0.70
390,2019,MT,True,False,928800,Birney Elem,1,0.70
391,2019,MT,True,False,928802,Bloomfield School District 30,1,0.70
392,2019,MT,True,False,928805,Boulder School District 1 & 7,1,0.70000000000000000000
393,2019,MT,True,False,928810,Bridger School District 2,1,0.70000000000000000000
394,2019,MT,True,False,928818,Brorson School District 11,1,0.70
395,2019,MT,True,False,928829,Vaughn School District 74,1,0.90000000000000000000
396,2019,MT,True,False,928840,Chinook School District 10,1,0.70000000000000000000
397,2019,MT,True,False,928850,Cohagen Elem School District 27,1,0.70
398,2019,MT,True,False,928859,Cooke City Elementary,1,0.70
399,2019,MT,True,False,928861,Cottonwood School District 22,1,0.70
400,2019,MT,True,False,928862,Creston School District 9,1,0.70
401,2019,MT,True,False,928868,Kinsey School District 63,1,0.60000000000000000000
402,2019,MT,True,False,928869,S Y School District 83,1,0.70
403,2019,MT,True,False,928874,Davey School District 12,1,0.50000000000000000000
404,2019,MT,True,False,928876,Lindsay School District 367,1,0.70
405,2019,MT,True,False,928877,Deer Creek School District 3,1,0.70
406,2019,MT,True,False,928881,Deerfield School District 15,1,0.70
407,2019,MT,True,False,928884,Desmet School District 20,1,0.90000000000000000000
408,2019,MT,True,False,928893,Dupuyer School District 2,1,0.70
409,2019,MT,True,False,928898,Elliston School District 27,1,0.70
410,2019,MT,True,False,928909,Wise River School District 11,1,0.70
411,2019,MT,True,False,928920,Fortine School District 14,1,0.70
412,2019,MT,True,False,928935,Ross School District 52,1,0.70
413,2019,MT,True,False,928936,Sand Springs School District 42,1,0.70
414,2019,MT,True,False,928945,Gold Creek Elem School District 33,1,0.70
415,2019,MT,True,False,928953,Greenfield Elem School District 75,1,0.70
416,2019,MT,True,False,928954,Grey Cliff Elem School District 16,1,0.70
417,2019,MT,True,False,928955,Hall School District 8,1,0.70
418,2019,MT,True,False,928957,Hawks Home School District 1,1,0.70
419,2019,MT,True,False,928965,Harlowton School District 16,2,0.80000000000000000000
420,2019,MT,True,False,928974,Helmville School District 15,1,0.70000000000000000000
421,2019,MT,True,False,928987,Hysham School District 7 & 1,1,0.70
422,2019,MT,True,False,928989,Independent School District 52,1,0.70
423,2019,MT,True,False,929000,Kester School District 23,1,0.70
424,2019,MT,True,False,929002,King Colony School District 40,1,0.70
425,2019,MT,True,False,929003,Kircher School District,1,0.70
426,2019,MT,True,False,929027,Lustre Elementary School District 23,1,0.70
427,2019,MT,True,False,929028,Luther School District 10,1,0.70
428,2019,MT,True,False,929029,Alder-Upper Ruby School District 2,1,0.90000000000000000000
429,2019,MT,True,False,929030,Malmborg Elem School District 47,1,0.70
430,2019,MT,True,False,929031,Malta School District 14-A,1,0.70000000000000000000
431,2019,MT,True,False,929046,Molt School District 12-12,1,0.70
432,2019,MT,True,False,929056,Nye Elementary,1,0.70
433,2019,MT,True,False,929065,Livingston Public Schools,2,0.70000000000000000000
434,2019,MT,True,False,929066,Pass Creek Elem,1,0.70
435,2019,MT,True,False,929079,Polaris School District 21,1,0.70
436,2019,MT,True,False,929082,Miami School District 31,1,0.70
437,2019,MT,True,False,929087,Garrison School District 20,1,0.80000000000000000000
438,2019,MT,True,False,929091,Ramsay School District 3,1,0.70
439,2019,MT,True,False,929100,Reichle School District 26,1,0.70
440,2019,MT,True,False,929131,Spring Creek Colony District 104,1,0.70
441,2019,MT,True,False,929133,Springhill School District 20,1,0.70
442,2019,MT,True,False,929154,Thompson Falls School District 2,0.08,0.80000000000000000000
443,2019,MT,True,False,929158,Trail Creek School District 13,1,0.70
444,2019,MT,True,False,929159,Trego School District 53,1,0.70
445,2019,MT,True,False,929167,Ulm School District 85,1.08,0.50000000000000000000
446,2019,MT,True,False,929172,Vida School District 134,0.68,0.70
447,2019,MT,True,False,929186,Willow Creek School District J15-17,1,0.80000000000000000000
448,2019,MT,True,False,929189,Wisdom School District 16,1,0.70
449,2019,MT,True,False,929190,Wolf Creek School District 13,1,0.70
450,2019,MT,True,False,929198,Yaak Elementary,1,0.70
451,2019,MT,True,False,929201,Rocky Boy School District 87-J,2,0.90000000000000000000
452,2019,NC,True,False,929470,Anson County School District,0.00041646947468054898,0.90000000000000000000
453,2019,NC,True,False,929471,Ashe County School District,0.00166587789872219592,0.80000000000000000000
454,2019,NC,True,False,929493,Beaufort County School District,0.00499763369616658776,0.90000000000000000000
455,2019,NC,True,False,929531,Cherokee County School District,0.00499763369616658776,0.80000000000000000000
456,2019,NC,True,False,929537,Currituck County School District,0.56,0.70000000000000000000
457,2019,NC,True,False,929545,Elkin City School District,0.00083293894936109796,0.60000000000000000000
458,2019,NC,True,False,929549,Gates County School District,0.00208234737340274490,0.70000000000000000000
459,2019,NC,True,False,929565,Johnston County School District,0.00083293894936109796,0.70000000000000000000
460,2019,NC,True,False,929566,Jones County School District,0.00041646947468054898,0.90000000000000000000
461,2019,NC,True,False,929568,Lee County Schools,0.00333175579744439184,0.80000000000000000000
462,2019,NC,True,False,929572,Macon County School District,0.00416469474680548980,0.80000000000000000000
463,2019,NC,True,False,929573,Madison County School District,0.00041646947468054898,0.80000000000000000000
464,2019,NC,True,False,929574,Martin County School District,0.00374822527212494082,0.90000000000000000000
465,2019,NC,True,False,929575,Mcdowell County School District,0.00416469474680548980,0.80000000000000000000
466,2019,NC,True,False,929586,Northampton County School District,0.00041646947468054898,0.90000000000000000000
467,2019,NC,True,False,929593,Perquimans County School District,0.00166587789872219592,0.80000000000000000000
468,2019,NC,True,False,929595,Polk County School District,0.00249881684808329388,0.80000000000000000000
469,2019,NC,True,False,929598,Roanoke Rapids School District,0.00166587789872219592,0.80000000000000000000
470,2019,NC,True,False,929608,Swain County Schools,0.00166587789872219592,0.80000000000000000000
471,2019,NC,True,False,929611,Tyrrell County School District,0.00083293894936109796,0.90000000000000000000
472,2019,NC,True,False,929621,Whiteville City School District,0.32,0.90000000000000000000
473,2019,NC,True,False,929625,Yancey County School District,0.00291528632276384286,0.80000000000000000000
474,2019,ND,False,False,933684,Hillsboro School District 9,0.24,0.60000000000000000000
475,2019,NE,False,False,935900,East Butler Public School District,0.08,0.60000000000000000000
476,2019,NE,False,False,935909,Wauneta-Palisade Public Schools,0.08,0.80000000000000000000
477,2019,NE,False,False,935936,Dundy Co Public School District,2,0.80000000000000000000
478,2019,NE,False,False,935976,Creek Valley Public Schools,0.16,0.70000000000000000000
479,2019,NE,False,False,935996,Gordon-Rushville Public Schools District Office,0.08,0.70
480,2019,NE,False,False,936004,Southwest Public School District,1,0.80000000000000000000
481,2019,NE,False,False,936007,Boyd County Public Schools,1,0.70
482,2019,NE,False,False,936087,Holdrege Public School District,0.24,0.70000000000000000000
483,2019,NE,False,False,936095,Kimball Public School District,0.16,0.70000000000000000000
484,2019,NE,False,False,936096,Leigh Community School District,0.16,0.60000000000000000000
485,2019,NE,False,False,936117,Medicine Valley Public Schools,0.08,0.60000000000000000000
486,2019,NE,False,False,936122,Minatare Public School District,1,0.90000000000000000000
487,2019,NE,False,False,936123,Minden Public School District,0.16,0.70000000000000000000
488,2019,NE,False,False,936125,Mitchell Public School District,0.16,0.70000000000000000000
489,2019,NE,False,False,936126,Mullen Public Schools,0.08,0.70000000000000000000
490,2019,NE,False,False,936165,Rock Co High School District,2,0.70000000000000000000
491,2019,NE,False,False,936166,Sandhills Public School District,1,0.80000000000000000000
492,2019,NE,False,False,936169,Schuyler Community Schools,0.24,0.80000000000000000000
493,2019,NE,False,False,936177,Sioux Co High School District,0.24,0.60000000000000000000
494,2019,NE,False,False,936189,Thedford Public Schools,0.08,0.80000000000000000000
495,2019,NE,False,False,936190,Valentine Community Schools,4,0.70000000000000000000
496,2019,NH,True,False,937484,Bartlett School District,1,0.70
497,2019,NH,True,False,937495,Candia School District,1,0.70
498,2019,NH,True,False,937514,Cornish School District,1,0.70
499,2019,NH,True,False,937527,Errol School District,1,0.70
500,2019,NH,True,False,937536,Freedom School District,1,0.70
501,2019,NH,True,False,937537,Fremont School District,1,0.70
502,2019,NH,True,False,937569,Greenland School District,1,0.70
503,2019,NH,True,False,937572,Hampton Falls School District,1,0.40000000000000000000
504,2019,NH,True,False,937574,Harrisville School District,1,0.60000000000000000000
505,2019,NH,True,False,937579,Hill School District,1,0.70
506,2019,NH,True,False,937581,Hinsdale School District,1,0.70
507,2019,NH,True,False,937586,Hooksett School District,3,0.70
508,2019,NH,True,False,937590,Jackson School District,1,0.70
509,2019,NH,True,False,937606,Madison School District,1,0.70
510,2019,NH,True,False,937629,New Castle School District,1,0.70
511,2019,NH,True,False,937632,Newfound Area School District,3,0.70000000000000000000
512,2019,NH,True,False,937636,North Hampton School District,1,0.50000000000000000000
513,2019,NH,True,False,937647,Plainfield School District,1,0.70
514,2019,NH,True,False,937652,Raymond School District,0.24,0.50000000000000000000
515,2019,NH,True,False,937655,Rumney School District,1,0.70
516,2019,NH,True,False,937657,Rye School District,0.68,0.70
517,2019,NH,True,False,937660,Sanborn Regional School District,3,0.40000000000000000000
518,2019,NH,True,False,937661,Seabrook School District,1,0.60000000000000000000
519,2019,NH,True,False,937675,Tamworth School District,1,0.70
520,2019,NH,True,False,937681,Wakefield School District,1,0.70000000000000000000
521,2019,NH,True,False,937688,Wentworth School District,1,0.70
522,2019,NJ,False,False,940943,Great Meadows Reg School District,2,0.70
523,2019,NJ,False,False,941060,Alpha School District,1,0.50000000000000000000
524,2019,NJ,False,False,941061,Alpine School District,1,0.70
525,2019,NJ,False,False,941067,Atlantic Highlands School District,1,0.40000000000000000000
526,2019,NJ,False,False,941097,Bloomsbury School District,1,0.70
527,2019,NJ,False,False,941115,Brooklawn School District,1,0.80000000000000000000
528,2019,NJ,False,False,941126,Califon School District,1,0.50000000000000000000
529,2019,NJ,False,False,941168,Delanco Board Of Education,0.16,0.60000000000000000000
530,2019,NJ,False,False,941174,Dennis Township School District,2,0.50000000000000000000
531,2019,NJ,False,False,941188,East Newark School,1,0.90000000000000000000
532,2019,NJ,False,False,941192,Eastampton Twp School District,1,0.50000000000000000000
533,2019,NJ,False,False,941215,Ewing Township School District,0.24,0.60000000000000000000
534,2019,NJ,False,False,941221,Farmingdale Board Of Education,1,0.70
535,2019,NJ,False,False,941273,Hainesport Twp School District,1,0.70
536,2019,NJ,False,False,941280,Hampton School District,1,0.60000000000000000000
537,2019,NJ,False,False,941287,Harmony Township School District,1,0.50000000000000000000
538,2019,NJ,False,False,941301,Highlands School District,1,0.70
539,2019,NJ,False,False,941312,Hope Township School District,1,0.70
540,2019,NJ,False,False,941321,Island Heights School District,1,0.40000000000000000000
541,2019,NJ,False,False,941338,Lafayette Township School District,1,0.50000000000000000000
542,2019,NJ,False,False,941344,Laurel Springs School,1,0.50000000000000000000
543,2019,NJ,False,False,941345,Lavallette School District,1,0.40000000000000000000
544,2019,NJ,False,False,941349,Lebanon Borough School District,1,0.70
545,2019,NJ,False,False,941354,Lincoln Park Board Of Education,2,0.50000000000000000000
546,2019,NJ,False,False,941393,Mantua Twp School District,3,0.40000000000000000000
547,2019,NJ,False,False,941394,Manville Public School District,0.32,0.80000000000000000000
548,2019,NJ,False,False,941401,Maurice River Twp School District,1,0.60000000000000000000
549,2019,NJ,False,False,941406,Mendham Borough School District,0.16,0.40000000000000000000
550,2019,NJ,False,False,941442,Mount Arlington School District,0.16,0.50000000000000000000
551,2019,NJ,False,False,941451,Neptune City School District,1,0.80000000000000000000
552,2019,NJ,False,False,941470,North Hanover Township School District,0.16,0.50000000000000000000
553,2019,NJ,False,False,941489,Oceanport Board Of Education,1,0.40000000000000000000
554,2019,NJ,False,False,941541,Pohatcong Township Board Of Education,1,0.50000000000000000000
555,2019,NJ,False,False,941546,Port Republic School District,1,0.70
556,2019,NJ,False,False,941568,River Edge School District,2,0.20000000000000000000
557,2019,NJ,False,False,941572,Riverton Borough School District,1,0.40000000000000000000
558,2019,NJ,False,False,941578,Roosevelt Public School District,1,0.70
559,2019,NJ,False,False,941579,Roseland School District,1,0.70
560,2019,NJ,False,False,941583,Rumson Borough School District,1,0.20000000000000000000
561,2019,NJ,False,False,941589,Saddle River School District,1,0.70
562,2019,NJ,False,False,941593,Sandyston-Walpack Consolidated School,1,0.70
563,2019,NJ,False,False,941598,Sea Girt School District,1,0.20000000000000000000
564,2019,NJ,False,False,941600,Seaside Heights School District,1,0.90000000000000000000
565,2019,NJ,False,False,941611,Somerville Public Schools,0.16,0.50000000000000000000
566,2019,NJ,False,False,941616,South Hackensack School District,1,0.60000000000000000000
567,2019,NJ,False,False,941617,South Harrison Twp School District,1,0.70
568,2019,NJ,False,False,941636,Stanhope,1,0.70
569,2019,NJ,False,False,941699,Wenonah Boro School District,1,0.70
570,2019,NJ,False,False,941718,Westville School District,1,0.80000000000000000000
571,2019,NJ,False,False,941736,Woodland Township School District,1,0.70
572,2019,NM,True,False,942917,Lake Arthur Municipal Schools,1.00000000000000000000,0.90000000000000000000
573,2019,NV,True,False,943386,Elko County School District,5,0.70000000000000000000
574,2019,NV,True,False,943397,Nye County School District,2,0.90000000000000000000
575,2019,NV,True,False,943404,Washoe County School District,1,0.60000000000000000000
576,2019,NY,True,False,946283,Center Moriches,1,0.50000000000000000000
577,2019,NY,True,False,946698,Oysterponds Union Free School District,1,0.70
578,2019,NY,True,False,946879,Tuckahoe Common School District,1,0.80000000000000000000
579,2019,OH,False,False,949606,East Cleveland City School District,0.00639391056137012370,0.90000000000000000000
580,2019,OH,False,False,949610,East Palestine City School District,0.00213130352045670790,0.80000000000000000000
581,2019,OH,False,False,949615,Fairview Park City Schools,0.00319695528068506185,0.50000000000000000000
582,2019,OH,False,False,949624,Girard City School District,0.00213130352045670790,0.80000000000000000000
583,2019,OH,False,False,949628,Greenville City School District,0.00213130352045670790,0.70000000000000000000
584,2019,OH,False,False,949641,Lebanon City School District,0.00532825880114176975,0.50000000000000000000
585,2019,OH,False,False,949656,Marion City School District,0.00745956232159847765,0.90000000000000000000
586,2019,OH,False,False,949661,Maumee City School District,0.00532825880114176975,0.50000000000000000000
587,2019,OH,False,False,949680,North Olmsted City School District,0.00959086584205518555,0.60000000000000000000
588,2019,OH,False,False,949681,North Ridgeville City School District,0.00426260704091341580,0.40000000000000000000
589,2019,OH,False,False,949684,North Royalton City School District,0.00532825880114176975,0.40000000000000000000
590,2019,OH,False,False,949696,Princeton City School District,0.00106565176022835395,0.80000000000000000000
591,2019,OH,False,False,949717,Tallmadge City School District,0.00213130352045670790,0.50000000000000000000
592,2019,OH,False,False,949739,Wickliffe City School District,0.00213130352045670790,0.50000000000000000000
593,2019,OH,False,False,949741,Willoughby-Eastlake School District,0.01172216936251189345,0.60000000000000000000
594,2019,OH,False,False,949746,Youngstown City School District,0.01065651760228353950,0.90000000000000000000
595,2019,OH,False,False,949755,Harrison Hills City School District,0.24,0.80000000000000000000
596,2019,OH,False,False,949759,Carrollton Exmptd Vlg School District,0.00213130352045670790,0.70000000000000000000
597,2019,OH,False,False,949770,Gibsonburg School District,0.00213130352045670790,0.70000000000000000000
598,2019,OH,False,False,949778,Marysville Exmpt Vlg School District,0.00959086584205518555,0.60000000000000000000
599,2019,OH,False,False,949789,New Richmond Exmpt Vlg School Dst,0.00319695528068506185,0.70000000000000000000
600,2019,OH,False,False,949804,Elida Local School District,0.00319695528068506185,0.60000000000000000000
601,2019,OH,False,False,949838,Fairfield City School District,0.00852521408182683160,0.60000000000000000000
602,2019,OH,False,False,949852,Tecumseh Local School District,0.00426260704091341580,0.80000000000000000000
603,2019,OH,False,False,949855,Southeastern Local School District,0.00213130352045670790,0.60000000000000000000
604,2019,OH,False,False,949870,East Clinton Local School District,0.00319695528068506185,0.70000000000000000000
605,2019,OH,False,False,949878,River View Local School District,0.00106565176022835395,0.80000000000000000000
606,2019,OH,False,False,949890,Solon City School District,0.00319695528068506185,0.40000000000000000000
607,2019,OH,False,False,949899,Central Local School District,0.00213130352045670790,0.60000000000000000000
608,2019,OH,False,False,949906,Margaretta Local School District,0.00213130352045670790,0.60000000000000000000
609,2019,OH,False,False,949929,Archbold Area School District,0.00106565176022835395,0.60000000000000000000
610,2019,OH,False,False,949930,Evergreen Local School District,0.00213130352045670790,0.60000000000000000000
611,2019,OH,False,False,949934,Pike-Delta-York School District,0.00213130352045670790,0.70000000000000000000
612,2019,OH,False,False,949988,Bright Local School District,0.00213130352045670790,0.80000000000000000000
613,2019,OH,False,False,949992,East Holmes School District,2,0.60000000000000000000
614,2019,OH,False,False,950001,Oak Hill Union School District,0.00213130352045670790,0.80000000000000000000
615,2019,OH,False,False,950024,Lakewood Local School District,0.00426260704091341580,0.60000000000000000000
616,2019,OH,False,False,950047,Anthony Wayne Local School District,0.00639391056137012370,0.50000000000000000000
617,2019,OH,False,False,950063,Sebring Local School District,0.00213130352045670790,0.90000000000000000000
618,2019,OH,False,False,950075,Black River Local School District,1.00000000000000000000,0.70000000000000000000
619,2019,OH,False,False,950100,Northmont City School District,0.00745956232159847765,0.60000000000000000000
620,2019,OH,False,False,950104,Huber Heights City School District,0.00745956232159847765,0.80000000000000000000
621,2019,OH,False,False,950105,Morgan Local School District,0.00426260704091341580,0.80000000000000000000
622,2019,OH,False,False,950134,Scioto Valley Local School District,0.00106565176022835395,0.80000000000000000000
623,2019,OH,False,False,950210,Marlington Local School District,0.00106565176022835395,0.70000000000000000000
624,2019,OH,False,False,950225,Coventry Local School District,0.00319695528068506185,0.60000000000000000000
625,2019,OH,False,False,950231,Nordonia Hills City Schools,0.00639391056137012370,0.40000000000000000000
626,2019,OH,False,False,950236,Bloomfield-Mespo School District,0.00213130352045670790,0.80000000000000000000
627,2019,OH,False,False,950263,Vinton Co Local School Board,0.00426260704091341580,0.90000000000000000000
628,2019,OH,False,False,950277,Wolf Creek Local School District,0.00213130352045670790,0.60000000000000000000
629,2019,OH,False,False,950281,Dalton Local School District,0.00106565176022835395,0.60000000000000000000
630,2019,OH,False,False,950348,Adams County/Ohio Valley School District,0.00426260704091341580,0.80000000000000000000
631,2019,OH,False,False,950386,Marietta City School District,0.00639391056137012370,0.80000000000000000000
632,2019,OH,False,False,950394,Kenton City School District,0.00213130352045670790,0.80000000000000000000
633,2019,OH,False,False,950402,Wooster City School District,0.00639391056137012370,0.60000000000000000000
634,2019,OH,False,False,950403,Northwestern Local School District,0.00213130352045670790,0.70000000000000000000
635,2019,OK,True,False,951090,Arapaho - Butler Independent School District 5,1,0.70000000000000000000
636,2019,OK,True,False,951126,Blair Independent School District 54,1,0.80000000000000000000
637,2019,OK,True,False,951229,Cordell Independent School District 78,1,0.80000000000000000000
638,2019,OK,True,False,951257,Depew Public Schools,0.16,0.80000000000000000000
639,2019,OK,True,False,951358,Harrah Independent School District 7,0.16,0.80000000000000000000
640,2019,OK,True,False,951376,Hodgen,1,0.90000000000000000000
641,2019,OK,True,False,951649,Roff Independent School District 37,1,0.80000000000000000000
642,2019,OR,True,False,952105,North Santiam School District 29 J,0.40,0.80000000000000000000
643,2019,OR,True,False,952138,Greater Albany Public Schools,2.08,0.60000000000000000000
644,2019,OR,True,False,952141,Amity School District 4 J,0.24,0.80000000000000000000
645,2019,OR,True,False,952150,Ashwood School District 8,1,0.70
646,2019,OR,True,False,952162,Black Butte School District 41,1,0.70
647,2019,OR,True,False,952201,Dayville School District 16 J,1,0.70
648,2019,OR,True,False,952203,Double O School District 28,1,0.80000000000000000000
649,2019,OR,True,False,952206,Drewsey School District 13,1,0.70
650,2019,OR,True,False,952216,South Harney School District 33,1,0.70000000000000000000
651,2019,OR,True,False,952221,Frenchglen School District 16,1,0.80000000000000000000
652,2019,OR,True,False,952222,Gaston School District 511J,1,0.70
653,2019,OR,True,False,952239,Jefferson School District 14 J,0.16,0.80000000000000000000
654,2019,OR,True,False,952240,Jefferson Co School District 509 J,0.40,0.90000000000000000000
655,2019,OR,True,False,952243,John Day School District 3,0.04062893081761006290,0.70
656,2019,OR,True,False,952250,Klamath County School District,0.01354297693920335430,0.80000000000000000000
657,2019,OR,True,False,952258,Long Creek School District 17,1,0.70
658,2019,OR,True,False,952271,Monument School District 8,1,0.70
659,2019,OR,True,False,952282,Nyssa School District 26,1.02,0.90000000000000000000
660,2019,OR,True,False,952293,Philomath School District 17J,0.16,0.60000000000000000000
661,2019,OR,True,False,952296,Pine Creek School District 5,1,0.80000000000000000000
662,2019,OR,True,False,952305,Powers School District 31,1,0.80000000000000000000
663,2019,OR,True,False,952306,Prairie City School District 4,1,0.70
664,2019,OR,True,False,952335,Suntex School District 10,1,0.80000000000000000000
665,2019,OR,True,False,952341,Tillamook School District 9,0.32,0.80000000000000000000
666,2019,OR,True,False,952342,Troy School District 54,1,0.90000000000000000000
667,2019,OR,True,False,952348,Vernonia School District 47 J,0.16,0.70000000000000000000
668,2019,OR,True,False,952353,Willamina School District 30 J,1,0.90000000000000000000
669,2019,PA,False,False,953552,Central Valley School District,0.24,0.50000000000000000000
670,2019,PA,False,False,953631,Bald Eagle Area School District,1,0.70000000000000000000
671,2019,PA,False,False,953651,Big Spring School District,2,0.70000000000000000000
672,2019,PA,False,False,953695,Central Greene School District,1,0.70000000000000000000
673,2019,PA,False,False,953707,Clarion Area School District,0.16,0.60000000000000000000
674,2019,PA,False,False,953729,Cornwall-Lebanon School District,4,0.60000000000000000000
675,2019,PA,False,False,953786,Ferndale Area School District,0.16,0.80000000000000000000
676,2019,PA,False,False,953827,Halifax Area School District,0.16,0.70000000000000000000
677,2019,PA,False,False,953854,Jefferson-Morgan School District,1,0.80000000000000000000
678,2019,PA,False,False,953985,Northwestern School District,0.24,0.80000000000000000000
679,2019,PA,False,False,954025,Pittston Area School District,1,0.60000000000000000000
680,2019,PA,False,False,954053,Rockwood Area School District,1,0.70000000000000000000
681,2019,PA,False,False,954093,South Williamsport Area S D,0.08,0.60000000000000000000
682,2019,PA,False,False,954095,Southeastern Greene School District,1,0.80000000000000000000
683,2019,PA,False,False,954142,Tri-Valley School District,1,0.60000000000000000000
684,2019,PA,False,False,954148,Tussey Mountain School District,1.16,0.80000000000000000000
685,2019,PA,False,False,954190,West Greene School District,1,0.70000000000000000000
686,2019,SC,False,False,962249,Darlington County School District,1.68,0.90000000000000000000
687,2019,SD,False,False,965820,Howard School District 48-3,1,0.60000000000000000000
688,2019,SD,False,False,965834,Hitchcock-Tulare School District 56-6,2,0.60000000000000000000
689,2019,SD,False,False,965838,Mccook Central School District 43-7,1,0.60000000000000000000
690,2019,SD,False,False,965839,Oldham-Ramona School District 39-5,1,0.80000000000000000000
691,2019,SD,False,False,965847,Sanborn Central School District 55-5,1,0.60000000000000000000
692,2019,SD,False,False,965865,Harding County School District 31-1,2,0.50000000000000000000
693,2019,SD,False,False,965872,Chester Area School District 39-1,1.08,0.80000000000000000000
694,2019,SD,False,False,965874,Clark School District 12-2,0.24,0.80000000000000000000
695,2019,SD,False,False,965884,Doland School District 56-2,3,0.80000000000000000000
696,2019,SD,False,False,965897,Elkton School District 5-3,2,0.60000000000000000000
697,2019,SD,False,False,965904,Faith School District 46-2,1,0.70000000000000000000
698,2019,SD,False,False,965908,Flandreau School District 50-3,1,0.70000000000000000000
699,2019,SD,False,False,965911,Stanley County School District 57-1,0.16,0.60000000000000000000
700,2019,SD,False,False,965938,Kimball School District 7-2,1,0.70000000000000000000
701,2019,SD,False,False,965948,Lemmon School District 52-4,0.08,0.70000000000000000000
702,2019,SD,False,False,965949,Lennox School District 41-4,0.08,0.50000000000000000000
703,2019,SD,False,False,965958,Menno School District 33-2,2,0.80000000000000000000
704,2019,SD,False,False,965960,Miller School District 29-4,1,0.50000000000000000000
705,2019,SD,False,False,965962,Montrose School District 43-2,1,0.50000000000000000000
706,2019,SD,False,False,965975,Parkston School District 33-3,2,0.70000000000000000000
707,2019,SD,False,False,965981,Rosholt School District 54-4,1,0.70000000000000000000
708,2019,SD,False,False,965992,Meade School District 46-1,2,0.60000000000000000000
709,2019,SD,False,False,965999,Tripp-Delmont School District 33-5,2,0.70000000000000000000
710,2019,SD,False,False,966002,Viborg Hurley School District #60-6,1,0.60000000000000000000
711,2019,SD,False,False,966007,Wall School District 51-5,0.08,0.70000000000000000000
712,2019,SD,False,False,966013,Wessington Springs District 36-2,1,0.60000000000000000000
713,2019,SD,False,False,966019,Willow Lake School District 12-3,2,0.80000000000000000000
714,2019,SD,False,False,966032,Platte-Geddes School District 11-5,2,0.60000000000000000000
715,2019,TX,True,False,968983,Alvord Independent School District,0.16,0.70000000000000000000
716,2019,TX,True,False,969012,Austwell-Tivoli Independent School District,1,0.90000000000000000000
717,2019,TX,True,False,969025,Bangs Independent School District,1,0.80000000000000000000
718,2019,TX,True,False,969090,Brock Independent School District,1,0.50000000000000000000
719,2019,TX,True,False,969106,Bryson Independent School District,1,0.80000000000000000000
720,2019,TX,True,False,969172,Chireno Independent School District,1,0.80000000000000000000
721,2019,TX,True,False,969175,City View Independent School District,0.16,0.80000000000000000000
722,2019,TX,True,False,969227,Crawford Independent School District,1,0.60000000000000000000
723,2019,TX,True,False,969281,Divide Isd,1,0.70
724,2019,TX,True,False,969300,Early Independent School District,2,0.70000000000000000000
725,2019,TX,True,False,969368,Frost Independent School District,1,0.80000000000000000000
726,2019,TX,True,False,969390,Gholson Independent School District,1,0.90000000000000000000
727,2019,TX,True,False,969474,Hico Independent School District,0.08,0.80000000000000000000
728,2019,TX,True,False,969502,Hull-Daisetta Independent School District,1,0.90000000000000000000
729,2019,TX,True,False,969520,Iredell Independent School District,1,0.80000000000000000000
730,2019,TX,True,False,969684,Martinsville Independent School District,1,0.80000000000000000000
731,2019,TX,True,False,969752,Mount Calm School District,1,0.90000000000000000000
