funding_year,state_code,district_id,num_students,best_deal,projected_bw_fy2018,ia_monthly_cost_total,ia_bw_mbps_total,c1_discount_rate,goal_cost,add_cost_per_stud_post_discount
2019,IL,901682,675,False,675.0,275.89,200.0,0.8,1000.0,0.21455111111111108
2019,IL,901694,160,False,160.0,300.0,100.0,0.6,1000.0,1.75
2019,IL,901696,1304,False,1304.0,1155.0,400.0,0.7,2000.0,0.19440184049079756
2019,IL,901697,476,False,476.0,250.0,100.0,0.6,1000.0,0.6302521008403361
2019,IL,901699,60,False,60.0,219.99,50.0,0.7,1000.0,3.9000500000000007
2019,IL,901722,237,False,237.0,129.9,100.0,0.7,1000.0,1.1013924050632913
2019,IL,901762,294,False,294.0,650.0,100.0,0.7,1000.0,0.3571428571428572
2019,IL,901785,953,False,953.0,1725.0,500.0,,,
2019,IL,901837,587,False,587.0,995.0,150.0,0.7,1000.0,0.0025553662691652473
2019,IL,901848,3331,False,2831.35,1100.0,1000.0,0.8,2500.0,0.08405884118883217
2019,IL,901892,5671,False,5671.0,1682.2,1000.0,0.6,2500.0,0.05768294833362723
2019,IN,901970,8490,False,7216.5,3530.0,2000.0,,,
2019,IN,901994,1223,False,1223.0,1274.0,1000.0,0.8,2000.0,0.11872444807849547
2019,IN,902008,6452,False,5484.2,4400.0,5000.0,,,
2019,IN,902012,6931,False,5891.35,3403.58,2000.0,,,
2019,IN,902050,4521,False,3842.85,1450.0,1000.0,0.6,2500.0,0.09289980092899801
2019,IN,902052,3902,False,3316.7,1575.0,1000.0,0.6,2500.0,0.09482316760635572
2019,IN,902068,3376,False,2869.6,2200.0,1000.0,0.8,2500.0,0.01777251184834123
2019,IN,902069,4400,False,3740.0,3350.0,2000.0,,,
2019,IN,902072,3423,False,3423.0,2632.15,3000.0,,,
2019,IN,902112,3933,False,3933.0,1800.0,1000.0,0.6,2500.0,0.07119247393846936
2019,IN,902113,2087,False,2087.0,2180.0,1000.0,0.7,2500.0,0.045999041686631534
2019,IN,902114,5690,False,4836.5,1682.8,1000.0,0.9,2500.0,0.014362038664323371
2019,IN,902136,1453,False,1453.0,1500.0,1000.0,0.7,2000.0,0.10323468685478322
2019,IN,902158,11369,False,9663.65,4914.44,5000.0,,,
2019,IN,902162,3680,False,3128.0,1555.0,2000.0,0.8,2500.0,0.05135869565217391
2019,IN,902167,1360,False,1360.0,2000.0,1000.0,,,
2019,IN,902175,1836,False,1836.0,1929.0,1000.0,0.8,2000.0,0.007734204793028321
2019,IN,902177,6512,False,5535.2,4149.53,5000.0,,,
2019,IN,902197,4481,False,4481.0,1620.0,1000.0,0.5,2500.0,0.09819236777505021
2019,IN,902209,3532,False,3532.0,2430.0,1500.0,0.6,2500.0,0.007927519818799546
2019,IN,902243,1135,False,1135.0,1208.98,1000.0,0.8,2000.0,0.1393867841409691
2019,IN,902253,10210,False,7147.0,3125.0,5000.0,,,
2019,IN,902256,11400,False,9690.0,3100.0,5000.0,,,
2019,IN,902258,2347,False,2347.0,1760.0,1000.0,0.4,2500.0,0.1891776736259054
2019,IN,902265,2259,False,2259.0,2450.0,400.0,0.6,2500.0,0.008853474988933156
2019,KS,903347,698,False,698.0,827.5,250.0,0.6,1000.0,0.0988538681948424
2019,KS,903349,1540,False,1540.0,555.0,1000.0,0.6,2000.0,0.37532467532467534
2019,KS,903351,932,False,932.0,1600.0,500.0,,,
2019,KS,903359,2436,False,2436.0,2400.0,1000.0,0.8,2500.0,0.008210180623973726
2019,KS,903360,787,False,787.0,399.95,500.0,0.7,1000.0,0.22873570520965694
2019,KS,903407,647,False,647.0,947.5,500.0,0.6,1000.0,0.03245749613601236
2019,KS,903409,6333,False,5383.05,2700.0,3000.0,,,
2019,KS,903421,186,False,186.0,229.95,100.0,0.8,1000.0,0.8280107526881718
2019,KS,903423,1439,False,1439.0,1600.0,1000.0,0.6,2000.0,0.11118832522585129
2019,KS,903425,1034,False,1034.0,2000.0,1000.0,,,
2019,KS,903428,807,False,807.0,1550.0,500.0,,,
2019,KS,903434,148,False,148.0,259.0,100.0,0.7,1000.0,1.5020270270270273
2019,KS,903436,182,False,182.0,2215.0,70.0,,,
2019,KS,903443,258,False,258.0,400.0,200.0,0.8,1000.0,0.4651162790697673
2019,KS,903457,672,False,672.0,375.0,250.0,0.7,1000.0,0.2790178571428572
2019,KS,903460,1170,False,1170.0,13191.2,1000.0,,,
2019,KS,903468,66,False,66.0,240.0,40.0,0.8,1000.0,2.3030303030303028
2019,KS,903473,212,False,212.0,800.0,200.0,0.9,1000.0,0.09433962264150941
2019,KS,903483,121,False,121.0,1577.79,100.0,,,
2019,KS,903485,447,False,447.0,3024.2,300.0,,,
2019,KS,903490,4664,False,3964.4,2375.0,1000.0,0.8,2500.0,0.005360205831903944
2019,KS,903491,537,False,537.0,1500.0,500.0,,,
2019,KS,903503,6009,False,5107.65,1874.0,1000.0,0.5,2500.0,0.05208853386586786
2019,KS,903513,257,False,257.0,260.0,100.0,0.8,1000.0,0.5758754863813228
2019,KS,903514,247,False,247.0,1099.0,200.0,,,
2019,KS,903522,71,False,71.0,499.0,40.0,0.7,1000.0,2.1169014084507043
2019,KS,903527,492,False,492.0,710.0,300.0,0.8,1000.0,0.1178861788617886
2019,KS,903540,600,False,600.0,631.0,300.0,0.8,1000.0,0.12299999999999997
2019,KS,903541,4457,False,3788.45,1600.04,1000.0,0.8,2500.0,0.040384114875476766
2019,KS,903542,2137,False,2137.0,1400.0,1000.0,0.8,2500.0,0.10294805802526905
2019,KS,903547,292,False,292.0,460.0,250.0,0.7,1000.0,0.5547945205479453
2019,KS,903548,453,False,453.0,2584.99,220.0,,,
2019,KS,903551,21760,False,15232.0,4980.0,3000.0,,,
2019,KS,903560,657,False,657.0,4942.03,250.0,,,
2019,KS,903564,10747,False,7522.9,3600.0,3000.0,,,
2019,KS,903567,412,False,412.0,1054.9,200.0,,,
2019,KS,903571,360,False,360.0,703.5,200.0,0.8,1000.0,0.1647222222222222
2019,KS,903572,323,False,323.0,975.0,150.0,0.6,1000.0,0.030959752321981424
2019,KS,903575,482,False,482.0,710.0,300.0,0.6,1000.0,0.24066390041493776
2019,KS,903576,1790,False,1790.0,1595.0,1000.0,0.6,2000.0,0.09050279329608939
2019,KS,903579,248,False,248.0,199.95,100.0,0.8,1000.0,0.6452016129032256
2019,KS,903583,521,False,521.0,710.0,300.0,0.7,1000.0,0.1669865642994242
2019,KS,903586,2483,False,2110.55,495.0,1000.0,0.7,2500.0,0.24224728151429728
2019,KS,903589,492,False,492.0,459.9,200.0,0.8,1000.0,0.21955284552845525
2019,KS,903592,616,False,616.0,1250.0,500.0,,,
2019,KS,903600,714,False,714.0,1771.1,400.0,,,
2019,KS,903611,1158,False,1158.0,2308.0,1000.0,,,
2019,KS,903618,1974,False,1974.0,1661.8,1000.0,0.7,2000.0,0.05139817629179332
2019,KS,903619,1332,False,1332.0,1626.0,1000.0,0.9,2000.0,0.02807807807807807
2019,KS,903624,2088,False,2088.0,974.0,1000.0,0.4,2500.0,0.4385057471264368
2019,KS,903629,1115,False,1115.0,1200.0,1000.0,0.7,2000.0,0.2152466367713005
2019,KS,903647,411,False,411.0,499.95,250.0,0.6,1000.0,0.4866666666666667
2019,KS,903651,202,False,202.0,170.0,30.0,0.7,1000.0,1.2326732673267329
2019,KS,903656,356,False,356.0,475.0,250.0,0.7,1000.0,0.4424157303370787
2019,KS,903666,547,False,547.0,2175.0,250.0,,,
2019,KS,903667,3533,False,3003.05,2480.62,2500.0,0.6,2500.0,0.002194169261251074
2019,KS,903672,4098,False,3483.3,2664.0,2000.0,,,
2019,KS,903676,2814,False,2391.9,2099.2,1000.0,0.6,2500.0,0.05697228144989342
2019,KS,903682,436,False,436.0,693.73,400.0,0.7,1000.0,0.21073623853211013
2019,KS,903692,194,False,194.0,753.95,70.0,0.7,1000.0,0.38048969072164945
2019,KS,903694,608,False,608.0,710.0,300.0,0.7,1000.0,0.1430921052631579
2019,LA,909636,1479,False,1479.0,2199.0,500.0,,,
2019,LA,909725,3036,False,2580.6,2057.0,1000.0,0.8,2500.0,0.029183135704874828
2019,LA,909726,13471,False,9429.7,5999.0,5000.0,,,
2019,LA,909737,25150,False,17605.0,6999.0,10000.0,,,
2019,LA,909739,8154,False,5707.8,3495.0,2000.0,,,
2019,LA,909741,6337,False,4435.9,2495.0,1000.0,0.9,2500.0,7.89016884961338e-05
2019,LA,909743,19420,False,13594.0,7800.0,10000.0,,,
2019,LA,909747,1411,False,1411.0,1490.0,1000.0,0.9,2000.0,0.036144578313253004
2019,LA,909759,8707,False,6094.9,2499.0,1000.0,0.9,2500.0,1.1485012059262659e-05
2019,MA,910999,1864,False,1864.0,2500.0,1000.0,,,
2019,MA,911008,2506,False,2506.0,1384.76,1000.0,0.7,2500.0,0.1335083798882682
2019,MA,911022,2354,False,2354.0,1432.0,500.0,0.5,2500.0,0.2268479184367035
2019,MA,911023,2161,False,2161.0,638.13,940.0,0.5,2500.0,0.43078898658028686
2019,MA,911048,318,False,318.0,409.1,50.0,0.7,1000.0,0.5574528301886793
2019,MA,911049,7503,False,6377.55,1330.0,1000.0,0.4,2500.0,0.093562574970012
2019,MA,911056,1620,False,1620.0,810.0,500.0,0.8,2000.0,0.14691358024691353
2019,MA,911062,173,False,173.0,339.95,20.0,0.7,1000.0,1.1445953757225433
2019,MA,911077,1388,False,1388.0,1499.0,500.0,0.5,2000.0,0.18047550432276657
2019,MA,911090,3750,False,3187.5,201.98,1000.0,0.4,2500.0,0.3676832
2019,MA,911097,3466,False,2946.1,1955.0,500.0,0.6,2500.0,0.06289671090594345
2019,MA,911099,81,False,81.0,199.95,10.0,0.7,1000.0,2.9631481481481483
2019,MA,911121,2361,False,2361.0,1534.39,2000.0,0.5,2500.0,0.20449174078780175
2019,MA,911139,237,False,237.0,345.17,50.0,0.7,1000.0,0.8288987341772153
2019,MA,911156,7072,False,6011.2,4000.0,5000.0,,,
2019,MA,911171,458,False,458.0,433.13,300.0,0.5,1000.0,0.6188537117903931
2019,MA,911185,3508,False,2981.8,191.99,1000.0,0.4,2500.0,0.39475655644241736
2019,MA,911187,6896,False,6896.0,3980.0,5000.0,,,
2019,MA,911192,1727,False,1727.0,638.13,940.0,0.7,2000.0,0.23657266936884774
2019,MA,911218,2295,False,2295.0,1895.0,1000.0,0.4,2500.0,0.15816993464052287
2019,MA,911227,559,False,559.0,888.0,200.0,0.7,1000.0,0.06010733452593919
2019,MA,911230,2496,False,2496.0,555.06,500.0,0.4,2500.0,0.4675336538461538
2019,MA,911245,1239,False,1239.0,996.26,1000.0,0.6,2000.0,0.3240484261501211
2019,MA,911261,129,False,129.0,800.0,100.0,0.9,1000.0,0.15503875968992245
2019,MA,911273,59,False,59.0,339.95,20.0,0.7,1000.0,3.3561864406779662
2019,MA,911277,49,False,49.0,199.95,10.0,0.7,1000.0,4.8982653061224495
2019,MA,911283,5959,False,5065.15,1600.0,3000.0,0.4,2500.0,0.09061923141466689
2019,MA,911290,520,False,520.0,118.99,100.0,0.7,1000.0,0.5082750000000001
2019,MA,911318,1713,False,1713.0,1041.26,1240.0,0.5,2000.0,0.27984238178633974
2019,MA,911323,164,False,164.0,287.56,50.0,0.7,1000.0,1.3032439024390248
2019,MA,911336,915,False,915.0,1266.53,200.0,,,
2019,MA,911344,130,False,130.0,19.95,50.0,0.7,1000.0,2.2616538461538465
2019,MA,911345,2154,False,2154.0,1160.03,1440.0,0.4,2500.0,0.37325069637883007
2019,MD,915455,3833,False,3258.05,1328.0,450.0,0.7,2500.0,0.09172971562744589
2019,MD,915458,2001,False,1700.85,316.83,1050.0,0.8,2000.0,0.16823288355822086
2019,MD,915464,18067,False,12646.9,191.84,5000.0,0.6,3161.725,0.06575269828969944
2019,MD,915466,22936,False,16055.2,7273.77,7000.0,,,
2019,MI,919138,4080,False,3468.0,603.93,1000.0,0.9,2500.0,0.04647230392156862
2019,MI,919148,3743,False,3743.0,754.21,2000.0,0.8,2500.0,0.093282928132514
2019,MI,919475,2895,False,2460.75,693.84,1000.0,0.9,2500.0,0.062388946459412765
2019,MI,919484,3782,False,3214.7,754.83,2000.0,0.5,2500.0,0.2307205182443152
2019,MI,919487,1462,False,1462.0,133.83,1000.0,0.6,2000.0,0.5105800273597811
2019,MI,919489,5761,False,4896.85,1091.33,1000.0,0.5,2500.0,0.12225915639645896
2019,MI,919490,17209,False,12046.3,4544.6,10000.0,,,
2019,MI,919492,1838,False,1838.0,348.18,1000.0,0.5,2000.0,0.44935255712731226
2019,MI,919502,511,False,511.0,1300.0,500.0,,,
2019,MI,919503,1221,False,1221.0,2180.77,1200.0,,,
2019,MI,919504,2504,False,2504.0,603.05,1000.0,0.8,2500.0,0.15151357827476036
2019,MI,919506,413,False,413.0,320.0,50.0,0.8,1000.0,0.3292978208232445
2019,MI,919510,7851,False,6673.35,1890.8,1000.0,0.8,2500.0,0.015519042160234362
2019,MI,919515,4395,False,4395.0,651.03,1000.0,0.5,2500.0,0.21034926052332195
2019,MI,919524,1256,False,1067.6,514.97,1050.0,0.8,2000.0,0.23646974522292988
2019,MI,919528,1753,False,1753.0,965.6,1000.0,0.8,2000.0,0.11801483171705646
2019,MI,919535,1200,False,1200.0,177.76,1000.0,0.6,2000.0,0.6074133333333334
2019,MI,919537,1179,False,1179.0,2938.3,1100.0,,,
2019,MI,919540,172,False,172.0,64.98,100.0,0.8,1000.0,1.0872325581395346
2019,MI,919543,695,False,695.0,533.0,140.0,0.8,1000.0,0.13438848920863306
2019,MI,919544,1805,False,1805.0,5548.09,1000.0,,,
2019,MI,919547,5988,False,5089.8,949.77,2000.0,0.4,2500.0,0.15533366733466933
2019,MI,919550,1081,False,1081.0,160.01,1000.0,0.8,2000.0,0.34042368177613314
2019,MI,919551,1320,False,1320.0,473.2,1000.0,0.7,2000.0,0.3470000000000001
2019,MI,919553,1861,False,1861.0,547.67,1000.0,0.6,2000.0,0.3121612036539495
2019,MI,919572,897,False,897.0,787.5,300.0,0.8,1000.0,0.04738015607580824
2019,MI,919578,2583,False,2195.55,489.31,2000.0,0.8,2500.0,0.15568641114982576
2019,MI,919588,1445,False,1445.0,642.65,1000.0,0.8,2000.0,0.18786851211072658
2019,MI,919590,16332,False,11432.4,3093.84,1000.0,,,
2019,MI,919598,1037,False,1037.0,153.61,1000.0,0.5,2000.0,0.8902555448408871
2019,MI,919599,1870,False,1589.5,354.24,1000.0,0.8,2000.0,0.1760171122994652
2019,MI,919624,20635,False,14444.5,5949.23,10000.0,,,
2019,MI,919625,2589,False,2589.0,735.94,2000.0,0.8,2500.0,0.13627346465816914
2019,MI,919635,1568,False,1568.0,232.27,1000.0,0.8,2000.0,0.2254757653061224
2019,MI,919638,2924,False,2485.4,553.91,1000.0,0.9,2500.0,0.06655574555403557
2019,MI,919647,1131,False,1131.0,816.4,1000.0,0.9,2000.0,0.10465075154730324
2019,MI,919650,1323,False,1323.0,1557.86,1000.0,0.6,2000.0,0.13367800453514744
2019,MI,919655,1711,False,1711.0,412.07,1000.0,0.6,2000.0,0.3712285213325541
2019,MI,919664,2534,False,2534.0,480.03,1000.0,0.9,2500.0,0.07971468034727701
2019,MI,919675,5063,False,4303.55,959.11,1000.0,0.6,2500.0,0.12173730989531897
2019,MI,919676,1906,False,1906.0,847.68,1000.0,0.4,2000.0,0.3627450157397692
2019,MI,919678,2132,False,2132.0,1046.14,1000.0,0.8,2500.0,0.13638461538461535
2019,MI,919679,2708,False,2301.8,848.42,1000.0,0.8,2500.0,0.12197784342688328
2019,MI,919680,742,False,742.0,533.0,140.0,0.6,1000.0,0.2517520215633423
2019,MI,919685,266,False,266.0,10459.88,125.0,,,
2019,MI,919688,1028,False,1028.0,94.1,1000.0,0.8,2000.0,0.37079766536964975
2019,MI,919689,3503,False,2977.55,750.41,2000.0,0.5,2500.0,0.2497273765343991
2019,MI,919699,2165,False,2165.0,2330.43,1000.0,0.9,2500.0,0.007832332563510397
2019,MI,919702,6016,False,5113.6,1386.14,5000.0,0.5,2500.0,0.09257480053191489
2019,MI,919705,5580,False,4743.0,2121.63,1000.0,0.5,2500.0,0.03390412186379927
2019,MI,919708,1268,False,1268.0,454.56,1000.0,0.6,2000.0,0.48752050473186126
2019,MI,919715,2944,False,2502.4,1745.59,2000.0,0.9,2500.0,0.02562533967391304
2019,MI,919717,1136,False,1136.0,407.24,1000.0,0.6,2000.0,0.560830985915493
2019,MI,919719,2784,False,2784.0,412.1,1000.0,0.7,2500.0,0.22498922413793107
2019,MI,919724,5511,False,4684.35,942.22,2000.0,0.4,2500.0,0.16960043549265105
2019,MI,919733,1324,False,1324.0,474.63,1000.0,0.8,2000.0,0.23041842900302106
2019,MI,919736,5504,False,4678.4,869.96,4000.0,0.6,2500.0,0.1184622093023256
2019,MI,919738,1069,False,1069.0,158.24,1000.0,0.8,2000.0,0.34457623947614585
2019,MI,919743,6582,False,5594.7,1516.55,5000.0,0.5,2500.0,0.07470753570343361
2019,MI,919744,2554,False,2554.0,714.54,2000.0,0.5,2500.0,0.34954189506656225
2019,MI,919746,1468,False,1468.0,217.45,1000.0,0.5,2000.0,0.6071355585831063
2019,MI,919748,2053,False,2053.0,2417.46,1000.0,0.7,2500.0,0.012061373599610323
2019,MI,919751,2961,False,2516.85,2135.11,300.0,0.8,2500.0,0.024646403242147907
2019,MI,919757,4943,False,4201.55,1771.98,1000.0,0.9,2500.0,0.014728302650212417
2019,MI,919758,1739,False,1739.0,257.6,1000.0,0.7,2000.0,0.30058654399079937
2019,MI,919761,1491,False,1491.0,534.5,1000.0,0.7,2000.0,0.2948692152917506
2019,MI,919762,12525,False,8767.5,3006.63,1000.0,,,
2019,MI,919771,1454,False,1454.0,133.1,1000.0,0.7,2000.0,0.3851925722145806
2019,MI,919778,2805,False,2805.0,1061.9,1000.0,0.5,2500.0,0.2563458110516934
2019,MI,919779,4143,False,3521.55,613.26,1000.0,0.8,2500.0,0.09108085928071444
2019,MI,919782,4207,False,3575.95,796.95,1000.0,0.6,2500.0,0.1619253624910863
2019,MI,919789,10748,False,7523.6,1222.43,4000.0,0.9,2500.0,0.011886583550427984
2019,MI,919790,4907,False,4170.95,449.18,1000.0,0.7,2500.0,0.12538129203179132
2019,MI,919799,4824,False,4100.4,1076.35,1000.0,0.9,2500.0,0.029511815920398005
2019,MI,919804,10500,False,7350.0,1989.06,1000.0,0.5,2500.0,0.024330476190476194
2019,MI,919810,1592,False,1592.0,235.82,1000.0,0.8,2000.0,0.22163065326633163
2019,MI,919813,1486,False,1486.0,136.03,1000.0,0.8,2000.0,0.25087079407806184
2019,MI,919822,2976,False,2529.6,440.52,1000.0,0.8,2500.0,0.13840591397849458
2019,MI,919826,1090,False,1090.0,161.46,1000.0,0.7,2000.0,0.5060201834862387
2019,MI,919829,3792,False,3792.0,1197.12,1000.0,0.4,2500.0,0.20615189873417722
2019,MI,919832,2918,False,2918.0,901.18,1000.0,0.9,2500.0,0.05479163810829334
2019,MI,919840,1393,False,1393.0,499.37,1000.0,0.6,2000.0,0.43090595836324486
2019,MI,919846,3846,False,3269.1,1557.01,1000.0,0.6,2500.0,0.09807488299531981
2019,MI,919849,1458,False,1458.0,456.79,1000.0,0.7,2000.0,0.31753292181069964
2019,MI,919860,3711,False,3154.35,1162.66,1000.0,0.9,2500.0,0.03603718674211801
2019,MI,919863,1278,False,1278.0,458.14,1000.0,0.7,2000.0,0.3619389671361503
2019,MI,919868,1030,False,1030.0,195.12,1000.0,0.6,2000.0,0.7009242718446603
2019,MI,919873,3618,False,3075.3,3631.37,2000.0,,,
2019,MI,919876,2334,False,2334.0,2748.34,1000.0,,,
2019,MI,919877,7832,False,6657.2,2228.95,2000.0,0.4,2500.0,0.020764811031664977
2019,MI,919879,1031,False,1031.0,417.39,1000.0,0.5,2000.0,0.7675121241513094
2019,MI,919883,3271,False,3271.0,1172.6,1000.0,0.8,2500.0,0.08116172424335065
2019,MI,919888,2016,False,2016.0,631.61,1000.0,0.8,2500.0,0.18535615079365073
2019,MI,919890,1514,False,1514.0,224.11,1000.0,0.7,2000.0,0.3518936591809776
2019,MI,919894,1375,False,1375.0,203.68,1000.0,0.7,2000.0,0.3919243636363637
2019,MI,919897,2184,False,2184.0,684.25,1000.0,0.9,2500.0,0.08313873626373625
2019,MI,919907,2101,False,2101.0,1354.35,1000.0,0.7,2500.0,0.163586387434555
2019,MI,919910,2201,False,2201.0,325.8,1000.0,0.8,2500.0,0.19756474329850063
2019,MI,919915,383,False,383.0,14461.03,350.0,,,
2019,MI,919918,1316,False,1316.0,316.94,1000.0,0.8,2000.0,0.2557841945288753
2019,MI,919919,1022,False,1022.0,1575.08,1000.0,0.8,2000.0,0.08315459882583169
2019,MI,919923,17062,False,11943.4,2371.02,2000.0,0.4,2985.85,0.021621029187668502
2019,MI,919928,8599,False,7309.15,787.14,1000.0,0.5,2500.0,0.09959646470519828
2019,MI,919930,222,False,222.0,440.31,100.0,0.8,1000.0,0.5042252252252252
2019,MI,919936,1227,False,1227.0,181.62,1000.0,0.7,2000.0,0.4445916870415649
2019,MI,919938,1026,False,1026.0,321.45,1000.0,0.7,2000.0,0.4908040935672515
2019,MI,919945,1437,False,1437.0,272.22,1000.0,0.6,2000.0,0.4809408489909534
2019,MI,919946,2002,False,2002.0,2811.56,2000.0,,,
2019,MI,919948,2804,False,2804.0,995.52,1000.0,0.5,2500.0,0.2682738944365193
2019,MI,919949,14844,False,10390.8,550.14,10000.0,0.4,2597.7,0.0827631366208569
2019,MI,919952,5147,False,4374.95,975.02,1000.0,0.5,2500.0,0.14814260734408394
2019,MI,919954,2834,False,2408.9,44.85,1000.0,0.9,2500.0,0.0866319689484827
2019,MI,919955,4713,False,4006.05,892.8,1000.0,0.8,2500.0,0.0682028431996605
2019,MI,919958,5758,False,4894.3,3037.0,2000.0,,,
2019,MI,919959,4846,False,4119.1,2155.22,3250.0,0.6,2500.0,0.02845893520429222
2019,MI,919960,280,False,280.0,1691.0,100.0,,,
2019,MI,919973,1696,False,1696.0,321.28,1000.0,0.8,2000.0,0.19796226415094334
2019,MI,919978,4040,False,3434.0,1044.44,1000.0,0.8,2500.0,0.07205742574257423
2019,MI,919983,3591,False,3052.35,680.26,1000.0,0.5,2500.0,0.25337510442773603
2019,MI,919985,2992,False,2992.0,2227.77,1300.0,0.5,2500.0,0.04549298128342246
2019,MI,919986,1050,False,1050.0,533.0,140.0,0.8,2000.0,0.27942857142857136
2019,MI,919988,1532,False,1532.0,368.96,1000.0,0.8,2000.0,0.21292950391644902
2019,MI,920000,5473,False,4652.05,1785.62,2000.0,0.9,2500.0,0.013052804677507763
2019,MI,920001,2855,False,2426.75,422.91,1000.0,0.5,2500.0,0.36376357267950965
2019,MI,920007,2531,False,2531.0,966.71,2000.0,0.5,2500.0,0.3029020150138285
2019,MI,920014,1060,False,1060.0,156.9,1000.0,0.8,2000.0,0.347754716981132
2019,MI,920016,27607,False,19324.9,5229.72,10000.0,,,
2019,MI,920017,4638,False,3942.3,1462.34,2000.0,0.8,2500.0,0.04474601121172919
2019,MI,920019,1175,False,1175.0,421.22,1000.0,0.8,2000.0,0.2687285106382978
2019,MI,920020,2548,False,2165.8,482.68,1000.0,0.9,2500.0,0.07917268445839871
2019,MI,920024,2660,False,2261.0,638.53,1000.0,0.5,2500.0,0.34990037593984963
2019,MI,920027,205,False,205.0,470.0,200.0,0.9,1000.0,0.2585365853658536
2019,MI,920030,14088,False,9861.6,2668.75,1000.0,,,
2019,MI,920031,3173,False,2697.05,601.08,1000.0,0.8,2500.0,0.11969240466435548
2019,MI,920042,2931,False,2491.35,1050.71,1000.0,0.5,2500.0,0.24723473217331968
2019,MI,920054,287,False,287.0,492.38,100.0,0.9,1000.0,0.17687108013937278
2019,MI,920055,5149,False,4376.65,776.46,2000.0,0.6,2500.0,0.13389318314235776
2019,MI,920056,4578,False,3891.3,767.42,2000.0,0.8,2500.0,0.07569156837046744
2019,MI,920057,4203,False,3572.55,2367.99,1000.0,0.8,2500.0,0.006281703545086851
2019,MI,920060,5956,False,5062.6,1372.32,5000.0,0.5,2500.0,0.0946675621222297
2019,MN,922203,509,False,509.0,2125.5,500.0,,,
2019,MN,922217,995,False,995.0,1845.0,300.0,,,
2019,MN,922270,629,False,629.0,1200.0,500.0,,,
2019,MN,922336,1128,False,1128.0,2055.43,800.0,,,
2019,MN,922509,3433,False,2918.05,1099.0,1000.0,0.8,2500.0,0.08161957471599182
2019,MN,922510,491,False,491.0,940.0,100.0,0.7,1000.0,0.03665987780040734
2019,MN,922513,39906,False,27934.2,6975.0,20000.0,0.5,6983.55,0.00010712674785746732
2019,MN,922517,1054,False,1054.0,2061.77,1000.0,,,
2019,MN,922519,790,False,790.0,1562.24,300.0,,,
2019,MN,922538,2024,False,2024.0,1199.0,1000.0,0.9,2500.0,0.0642786561264822
2019,MN,922558,755,False,755.0,1997.97,400.0,,,
2019,MN,922566,2415,False,2415.0,1190.0,1000.0,0.7,2500.0,0.1627329192546584
2019,MN,922570,3257,False,3257.0,1149.0,1000.0,0.8,2500.0,0.08295977893767269
2019,MN,922583,1128,False,1128.0,775.0,1000.0,0.5,2000.0,0.5429964539007093
2019,MN,922584,7452,False,6334.2,1200.0,1000.0,0.6,2500.0,0.06977992485238863
2019,MN,922589,8483,False,7210.55,1650.0,2000.0,0.4,2500.0,0.06012024048096192
2019,MN,922590,12866,False,9006.2,116.34,1500.0,0.4,2500.0,0.11116088916524172
2019,MN,922592,585,False,585.0,1900.0,300.0,,,
2019,MN,922594,10455,False,8886.75,2400.0,3000.0,0.4,2500.0,0.005738880918220947
2019,MN,922606,3153,False,2680.05,1799.0,2000.0,0.8,2500.0,0.044465588328575945
2019,MN,922612,506,False,506.0,1437.5,200.0,,,
2019,MN,922614,3809,False,3237.65,1504.14,1500.0,0.7,2500.0,0.07843475977946969
2019,MN,922620,684,False,684.0,750.0,500.0,0.6,1000.0,0.14619883040935672
2019,MN,922624,2096,False,2096.0,850.0,1000.0,0.5,2500.0,0.39360687022900764
2019,MN,922637,1112,False,1112.0,1400.0,100.0,0.7,2000.0,0.16187050359712232
2019,MN,922638,3559,False,3025.15,2599.0,3000.0,,,
2019,MN,922646,2120,False,2120.0,399.0,500.0,0.5,2500.0,0.4955188679245283
2019,MN,922651,1166,False,1166.0,1515.0,1000.0,0.4,2000.0,0.24957118353344768
2019,MN,922654,1249,False,1249.0,775.0,1000.0,0.6,2000.0,0.3923138510808647
2019,MN,922667,1259,False,1259.0,2297.22,1000.0,,,
2019,MN,922671,536,False,536.0,1521.41,250.0,,,
2019,MN,922678,2531,False,2531.0,1616.34,1000.0,0.7,2500.0,0.10474041880679576
2019,MN,922679,743,False,743.0,1029.0,500.0,,,
2019,MN,922680,470,False,470.0,500.0,300.0,0.8,1000.0,0.21276595744680846
2019,MN,922688,520,False,520.0,1561.09,500.0,,,
2019,MN,922694,665,False,665.0,1537.5,300.0,,,
2019,MN,922713,10088,False,8574.8,2700.0,4000.0,,,
2019,MN,922725,1592,False,1592.0,2013.84,1000.0,,,
2019,MN,922729,1684,False,1684.0,1250.0,1000.0,0.6,2000.0,0.17814726840855108
2019,MN,922732,1202,False,1202.0,1540.98,1000.0,0.6,2000.0,0.15275207986688852
2019,MN,922735,1273,False,1273.0,1000.0,500.0,0.5,2000.0,0.3927729772191673
2019,MN,922741,1850,False,1850.0,2125.5,500.0,,,
2019,MN,922742,667,False,667.0,2185.0,300.0,,,
2019,MN,922748,4301,False,3655.85,1350.0,1000.0,0.8,2500.0,0.05347593582887699
2019,MN,922769,350,False,350.0,675.0,200.0,0.6,1000.0,0.37142857142857144
2019,MN,922772,570,False,570.0,943.96,500.0,0.7,1000.0,0.029494736842105247
2019,MN,922774,972,False,972.0,335.0,200.0,0.6,1000.0,0.2736625514403292
