district_id,funding_year,name,state_code,fit_for_ia,fit_for_ia_cost,num_students,num_schools,ia_bw_mbps_total,ia_monthly_cost_total,ia_monthly_cost_total_extrap,meeting_2018_goal_oversub,projected_mrc_1g,projected_mrc_10g,multiple_10G_no_oversub,projected_mrc_10g_10kplus_no_oversub,projected_isp_3,projected_isp_49,projected_isp_74,total_projected_cost3,total_projected_cost49,total_projected_cost74
933681,2019,Hazelton-Moffit-Braddock 6,ND,True,True,107.0,2.0,50,1328.7870442838682,1328.7870442838682,False,1100.0,0.0,0.0,0.0,5.457,8.9131,13.460600000000001,1105.457,1108.9131,1113.4606
933582,2019,Hazen School District 3,ND,True,True,588.0,2.0,500,1836.7362807375184,1836.7362807375184,False,1100.0,0.0,0.0,0.0,29.988,48.9804,73.9704,1129.988,1148.9804,1173.9704
933682,2019,Hebron 13,ND,True,False,173.0,2.0,50,31.992137019712054,1374.903277072874,False,1100.0,0.0,0.0,0.0,8.823,14.410900000000002,21.7634,1108.823,1114.4109,1121.7634
933683,2019,Hettinger 13,ND,True,True,314.0,2.0,1000,1047.6505663624932,1047.6505663624932,True,1100.0,0.0,0.0,0.0,16.014,26.156200000000002,39.501200000000004,1116.014,1126.1562,1139.5012
933684,2019,Hillsboro School District 9,ND,True,True,461.0,3.0,1000,1074.8346365468728,1074.8346365468728,True,1100.0,0.0,0.0,0.0,23.511,38.4013,57.9938,1123.511,1138.4013,1157.9938
933685,2019,Hope 10,ND,True,True,65.0,1.0,1000,590.0201670883312,590.0201670883312,True,1100.0,0.0,0.0,0.0,3.315,5.4145,8.177,1103.315,1105.4145,1108.177
933687,2019,Horse Creek 32,ND,True,True,6.0,1.0,1000,579.1095538850767,579.1095538850767,True,1100.0,0.0,0.0,0.0,0.306,0.4998,0.7548,1100.306,1100.4998,1100.7548
933576,2019,Jamestown Public School District #1,ND,True,True,2180.0,7.0,1000,403.13791157787443,403.13791157787443,False,0.0,2200.0,0.0,0.0,111.18,181.594,274.244,2311.18,2381.594,2474.244
933688,2019,Kenmare Public School,ND,True,True,318.0,2.0,1000,2292.216355909066,2292.216355909066,True,1100.0,0.0,0.0,0.0,16.218,26.4894,40.004400000000004,1116.218,1126.4894,1140.0044
933689,2019,Kensal School District 19,ND,True,True,55.0,2.0,1000,588.1709106132032,588.1709106132032,True,1100.0,0.0,0.0,0.0,2.805,4.581500000000001,6.919000000000001,1102.805,1104.5815,1106.919
933615,2019,Kidder County 1,ND,True,True,401.0,4.0,1000,2307.5651846526275,2307.5651846526275,True,1100.0,0.0,0.0,0.0,20.451,33.4033,50.4458,1120.451,1133.4033,1150.4458
933690,2019,Killdeer 16,ND,True,True,455.0,2.0,1000,1073.725082661796,1073.725082661796,True,1100.0,0.0,0.0,0.0,23.205000000000002,37.901500000000006,57.239000000000004,1123.205,1137.9015,1157.239
933579,2019,Kindred School District 2,ND,True,True,757.0,2.0,500,3999.988715167179,3999.988715167179,False,1100.0,0.0,0.0,0.0,38.607,63.058099999999996,95.2306,1138.607,1163.0581,1195.2306
933691,2019,Kulm School District 7,ND,True,True,129.0,2.0,1000,601.8554085291495,601.8554085291495,True,1100.0,0.0,0.0,0.0,6.579000000000001,10.745700000000001,16.2282,1106.579,1110.7457,1116.2282
933693,2019,Lakota School District 66,ND,True,True,164.0,2.0,1000,853.7432228587636,853.7432228587636,True,1100.0,0.0,0.0,0.0,8.364,13.661200000000001,20.631200000000003,1108.364,1113.6612,1120.6312
933694,2019,Lamoure School District 8,ND,True,True,296.0,3.0,1000,2288.147991663785,2288.147991663785,True,1100.0,0.0,0.0,0.0,15.096,24.6568,37.2368,1115.096,1124.6568,1137.2368
933695,2019,Langdon School District 23,ND,True,True,399.0,2.0,1000,1063.36924640108,1063.36924640108,True,1100.0,0.0,0.0,0.0,20.349,33.2367,50.194199999999995,1120.349,1133.2367,1150.1942
933696,2019,Larimore School District 44,ND,True,True,382.0,2.0,1000,1060.2255103933626,1060.2255103933626,True,1100.0,0.0,0.0,0.0,19.482,31.8206,48.0556,1119.482,1131.8206,1148.0556
933697,2019,Leeds School District 6,ND,True,True,130.0,2.0,1000,602.0403341766622,602.0403341766622,True,1100.0,0.0,0.0,0.0,6.63,10.829,16.354,1106.63,1110.829,1116.354
933611,2019,Lewis And Clark,ND,True,False,403.0,4.0,250,74.52503594765294,1374.903277072874,False,1100.0,0.0,0.0,0.0,20.553,33.569900000000004,50.6974,1120.553,1133.5699,1150.6974
933698,2019,Lidgerwood School District 28,ND,True,True,192.0,2.0,50,613.505724322455,613.505724322455,False,1100.0,0.0,0.0,0.0,9.792,15.9936,24.1536,1109.792,1115.9936,1124.1536
933574,2019,Linton School District 36,ND,True,True,267.0,2.0,1000,2282.785147885914,2282.785147885914,True,1100.0,0.0,0.0,0.0,13.616999999999999,22.2411,33.5886,1113.617,1122.2411,1133.5886
933700,2019,Lisbon School District 19,ND,True,True,602.0,3.0,500,3971.3252398026975,3971.3252398026975,False,1100.0,0.0,0.0,0.0,30.701999999999998,50.1466,75.7316,1130.702,1150.1466,1175.7316
933609,2019,Litchville-Marion 46,ND,True,True,122.0,2.0,1000,845.9763456632267,845.9763456632267,True,1100.0,0.0,0.0,0.0,6.222,10.162600000000001,15.347600000000002,1106.222,1110.1626,1115.3476
933701,2019,Little Heart 4,ND,True,False,17.0,1.0,50,3.1437360077173695,1374.903277072874,True,1100.0,0.0,0.0,0.0,0.867,1.4161000000000001,2.1386000000000003,1100.867,1101.4161,1102.1386
933702,2019,Lone Tree 6,ND,True,True,42.0,1.0,1000,831.1822938622037,831.1822938622037,True,1100.0,0.0,0.0,0.0,2.142,3.4986,5.283600000000001,1102.142,1103.4986,1105.2836
933703,2019,Maddock School District 9,ND,True,True,134.0,2.0,1000,848.1954534333801,848.1954534333801,True,1100.0,0.0,0.0,0.0,6.8340000000000005,11.1622,16.857200000000002,1106.834,1111.1622,1116.8572
933704,2019,Mandan School District 1,ND,True,True,3688.0,9.0,10000,3249.0057880271565,3249.0057880271565,True,0.0,2200.0,0.0,0.0,188.088,307.2104,463.9504,2388.088,2507.2104,2663.9504
933705,2019,Mandaree 36,ND,True,True,213.0,2.0,1000,2272.7991629202234,2272.7991629202234,True,1100.0,0.0,0.0,0.0,10.863,17.7429,26.7954,1110.863,1117.7429,1126.7954
933706,2019,Manning 45,ND,True,True,17.0,1.0,1000,581.1437360077174,581.1437360077174,True,1100.0,0.0,0.0,0.0,0.867,1.4161000000000001,2.1386000000000003,1100.867,1101.4161,1102.1386
933707,2019,Manvel 125,ND,True,True,177.0,1.0,1000,610.7318396097633,610.7318396097633,True,1100.0,0.0,0.0,0.0,9.027000000000001,14.744100000000001,22.266600000000004,1109.027,1114.7441,1122.2666
933708,2019,Maple Valley School District 4,ND,True,True,216.0,4.0,100,617.9439398627619,617.9439398627619,False,1100.0,0.0,0.0,0.0,11.016000000000002,17.992800000000003,27.172800000000006,1111.016,1117.9928,1127.1728
933709,2019,Mapleton 7,ND,True,False,90.0,1.0,50,16.64330827615078,1374.903277072874,False,1100.0,0.0,0.0,0.0,4.59,7.497,11.322000000000001,1104.59,1107.497,1111.322
933710,2019,Marmarth 12,ND,True,True,14.0,1.0,1000,580.588959065179,580.588959065179,True,1100.0,0.0,0.0,0.0,0.7140000000000001,1.1662000000000001,1.7612000000000003,1100.714,1101.1662,1101.7612
933711,2019,Max School District 50,ND,True,False,186.0,2.0,50,34.39617043737828,1374.903277072874,False,1100.0,0.0,0.0,0.0,9.486,15.4938,23.3988,1109.486,1115.4938,1123.3988
933592,2019,May-Port C G Public School,ND,True,True,469.0,3.0,1000,2320.1401286834966,2320.1401286834966,True,1100.0,0.0,0.0,0.0,23.919,39.0677,59.0002,1123.919,1139.0677,1159.0002
933712,2019,Mcclusky School District 19,ND,True,True,93.0,2.0,1000,840.6135018853558,840.6135018853558,True,1100.0,0.0,0.0,0.0,4.743,7.7469,11.6994,1104.743,1107.7469,1111.6994
933713,2019,Mckenzie County School District 1,ND,True,True,1435.0,2.0,500,1993.3683041808486,1993.3683041808486,False,0.0,2200.0,0.0,0.0,73.185,119.53550000000001,180.52300000000002,2273.185,2319.5355,2380.523
933714,2019,Medina School District 3,ND,True,True,165.0,2.0,1000,853.9281485062764,853.9281485062764,True,1100.0,0.0,0.0,0.0,8.415,13.7445,20.757,1108.415,1113.7445,1120.757
933715,2019,Menoken 33,ND,True,True,41.0,1.0,1000,830.9973682146909,830.9973682146909,True,1100.0,0.0,0.0,0.0,2.091,3.4153000000000002,5.157800000000001,1102.091,1103.4153,1105.1578
933593,2019,Midkota Public Schools,ND,True,True,163.0,2.0,1000,853.5582972112509,853.5582972112509,True,1100.0,0.0,0.0,0.0,8.313,13.5779,20.5054,1108.313,1113.5779,1120.5054
933716,2019,Midway School District 128,ND,True,True,182.0,2.0,1000,2267.066467847327,2267.066467847327,True,1100.0,0.0,0.0,0.0,9.282,15.1606,22.8956,1109.282,1115.1606,1122.8956
933717,2019,Milnor School District 2,ND,True,True,237.0,3.0,1500,967.1927951271971,967.1927951271971,True,1100.0,0.0,0.0,0.0,12.087000000000002,19.742100000000004,29.814600000000006,1112.087,1119.7421,1129.8146
933718,2019,Minnewaukan 5,ND,True,True,271.0,2.0,250,1066.114850475965,1066.114850475965,False,1100.0,0.0,0.0,0.0,13.821,22.5743,34.0918,1113.821,1122.5743,1134.0918
933719,2019,Minot 1,ND,True,True,7588.0,19.0,10020,2013.4958133270236,2013.4958133270236,True,0.0,2200.0,0.0,0.0,386.988,632.0804,954.5704000000001,2586.988,2832.0804,3154.5704
933720,2019,Minto School District 20,ND,True,True,270.0,2.0,1000,1039.5138378719305,1039.5138378719305,True,1100.0,0.0,0.0,0.0,13.770000000000001,22.491000000000003,33.966,1113.77,1122.491,1133.966
933601,2019,Mohall-Lansford-Sherwood 1,ND,True,True,330.0,2.0,1000,1050.6093767226978,1050.6093767226978,True,1100.0,0.0,0.0,0.0,16.83,27.489,41.514,1116.83,1127.489,1141.514
933721,2019,Montefiore School District 1,ND,True,True,242.0,2.0,1000,1034.3359197415725,1034.3359197415725,True,1100.0,0.0,0.0,0.0,12.342,20.1586,30.4436,1112.342,1120.1586,1130.4436
933722,2019,Montpelier School District 14,ND,True,True,115.0,2.0,1000,844.6818661306371,844.6818661306371,True,1100.0,0.0,0.0,0.0,5.865,9.5795,14.467,1105.865,1109.5795,1114.467
933597,2019,Mott -Regent Public School District #1,ND,True,True,224.0,2.0,1000,619.4233450428642,619.4233450428642,True,1100.0,0.0,0.0,0.0,11.424000000000001,18.659200000000002,28.179200000000005,1111.424,1118.6592,1128.1792
933723,2019,Mount Pleasant School District 4,ND,True,True,252.0,2.0,1000,2280.0112631732222,2280.0112631732222,True,1100.0,0.0,0.0,0.0,12.852,20.991600000000002,31.701600000000003,1112.852,1120.9916,1131.7016
933724,2019,Munich Public School,ND,True,True,92.0,2.0,1000,840.428576237843,840.428576237843,True,1100.0,0.0,0.0,0.0,4.692,7.6636,11.5736,1104.692,1107.6636,1111.5736
933725,2019,Napoleon School District 2,ND,True,True,249.0,2.0,1000,1035.630399274162,1035.630399274162,True,1100.0,0.0,0.0,0.0,12.699000000000002,20.7417,31.324200000000005,1112.699,1120.7417,1131.3242
933572,2019,Naughton 25,ND,True,True,6.0,1.0,1000,579.1095538850767,579.1095538850767,True,1100.0,0.0,0.0,0.0,0.306,0.4998,0.7548,1100.306,1100.4998,1100.7548
933726,2019,Nedrose 4,ND,True,True,490.0,3.0,1000,2324.0235672812655,2324.0235672812655,True,1100.0,0.0,0.0,0.0,24.990000000000002,40.81700000000001,61.64200000000001,1124.99,1140.817,1161.642
933727,2019,Nesson 2,ND,True,True,305.0,2.0,1000,2289.8123224913998,2289.8123224913998,True,1100.0,0.0,0.0,0.0,15.555,25.4065,38.369,1115.555,1125.4065,1138.369
933580,2019,New England School District 9,ND,True,True,272.0,2.0,1000,2283.7097761234777,2283.7097761234777,True,1100.0,0.0,0.0,0.0,13.872,22.657600000000002,34.217600000000004,1113.872,1122.6576,1134.2176
933728,2019,New Public School District 8,ND,True,True,434.0,3.0,4000,2266.8416440640276,2266.8416440640276,True,1100.0,0.0,0.0,0.0,22.134,36.1522,54.5972,1122.134,1136.1522,1154.5972
933612,2019,New Rockford- Sheyenne School District 2,ND,True,True,336.0,2.0,1000,1051.7189306077746,1051.7189306077746,True,1100.0,0.0,0.0,0.0,17.136,27.9888,42.268800000000006,1117.136,1127.9888,1142.2688
933619,2019,New Salem-Almont School District,ND,True,False,343.0,2.0,250,63.42949709688575,1374.903277072874,False,1100.0,0.0,0.0,0.0,17.493,28.5719,43.1494,1117.493,1128.5719,1143.1494
933730,2019,New Town 1,ND,True,True,939.0,3.0,500,4033.6451830145065,4033.6451830145065,False,1100.0,0.0,0.0,0.0,47.889,78.21870000000001,118.12620000000001,1147.889,1178.2187,1218.1262
933630,2019,Newburg United School District 54,ND,True,True,70.0,2.0,50,590.944795325895,590.944795325895,False,1100.0,0.0,0.0,0.0,3.57,5.831,8.806000000000001,1103.57,1105.831,1108.806
933606,2019,North Border School District 100,ND,True,True,360.0,4.0,1000,2299.983233104603,2299.983233104603,True,1100.0,0.0,0.0,0.0,18.36,29.988,45.288000000000004,1118.36,1129.988,1145.288
933732,2019,North Sargent 3,ND,True,True,216.0,2.0,1000,2273.3539398627618,2273.3539398627618,True,1100.0,0.0,0.0,0.0,11.016000000000002,17.992800000000003,27.172800000000006,1111.016,1117.9928,1127.1728
933617,2019,North Star School District 10,ND,True,True,307.0,2.0,1000,1046.3560868299037,1046.3560868299037,True,1100.0,0.0,0.0,0.0,15.657,25.5731,38.6206,1115.657,1125.5731,1138.6206
933595,2019,Northern Cass District 97,ND,True,True,600.0,3.0,500,1838.9553885076718,1838.9553885076718,False,1100.0,0.0,0.0,0.0,30.6,49.980000000000004,75.48,1130.6,1149.98,1175.48
933733,2019,Northwood 129,ND,True,True,275.0,2.0,250,2345.8545530660163,2345.8545530660163,False,1100.0,0.0,0.0,0.0,14.025,22.9075,34.595,1114.025,1122.9075,1134.595
933734,2019,Oakes School District 41,ND,True,True,498.0,2.0,1000,2325.502972461368,2325.502972461368,True,1100.0,0.0,0.0,0.0,25.398000000000003,41.4834,62.64840000000001,1125.398,1141.4834,1162.6484
933735,2019,Oberon 16,ND,True,False,65.0,1.0,50,12.02016708833112,1374.903277072874,False,1100.0,0.0,0.0,0.0,3.315,5.4145,8.177,1103.315,1105.4145,1108.177
933737,2019,Page 80,ND,True,True,98.0,1.0,1000,596.1227134562531,596.1227134562531,True,1100.0,0.0,0.0,0.0,4.998,8.1634,12.3284,1104.998,1108.1634,1112.3284
933628,2019,Park River Area 8,ND,True,True,445.0,2.0,1000,2315.70191314319,2315.70191314319,True,1100.0,0.0,0.0,0.0,22.695,37.0685,55.981,1122.695,1137.0685,1155.981
933741,2019,Parshall School District,ND,True,False,271.0,2.0,1250,750.1148504759651,1374.903277072874,True,1100.0,0.0,0.0,0.0,13.821,22.5743,34.0918,1113.821,1122.5743,1134.0918
933743,2019,Pingree Buchanan Public School,ND,True,True,158.0,2.0,50,1338.2182523070203,1338.2182523070203,False,1100.0,0.0,0.0,0.0,8.058,13.1614,19.8764,1108.058,1113.1614,1119.8764
933578,2019,Powers Lake 27,ND,True,True,189.0,2.0,1000,612.9509473799167,612.9509473799167,True,1100.0,0.0,0.0,0.0,9.639000000000001,15.7437,23.776200000000003,1109.639,1115.7437,1123.7762
933599,2019,Richardton - Taylor School District,ND,True,True,325.0,2.0,1000,1049.684748485134,1049.684748485134,True,1100.0,0.0,0.0,0.0,16.575000000000003,27.0725,40.885000000000005,1116.575,1127.0725,1140.885
933586,2019,Richland Public Schools,ND,True,True,277.0,2.0,100,90.95,90.95,False,1100.0,0.0,0.0,0.0,14.127,23.0741,34.8466,1114.127,1123.0741,1134.8466
933746,2019,Rolette School District 29,ND,True,True,159.0,2.0,1000,607.403177954533,607.403177954533,True,1100.0,0.0,0.0,0.0,8.109,13.2447,20.002200000000002,1108.109,1113.2447,1120.0022
933747,2019,Roosevelt 18,ND,True,True,60.0,1.0,1000,834.5109555174339,834.5109555174339,True,1100.0,0.0,0.0,0.0,3.06,4.998,7.548000000000001,1103.06,1104.998,1107.548
933748,2019,Rugby School District 5,ND,True,True,597.0,2.0,1000,1099.9845246086118,1099.9845246086118,True,1100.0,0.0,0.0,0.0,30.447000000000003,49.7301,75.10260000000001,1130.4470000000001,1149.7301,1175.1026
933758,2019,Saint John School District 3,ND,True,True,383.0,2.0,250,1086.8265229973972,1086.8265229973972,False,1100.0,0.0,0.0,0.0,19.532999999999998,31.9039,48.1814,1119.533,1131.9039,1148.1814
933759,2019,Saint Thomas School District 43,ND,True,True,54.0,2.0,50,1318.9859849656905,1318.9859849656905,False,1100.0,0.0,0.0,0.0,2.7540000000000004,4.498200000000001,6.7932000000000015,1102.754,1104.4982,1106.7932
933750,2019,Sargent Central 6,ND,True,True,178.0,2.0,50,610.916765257276,610.916765257276,False,1100.0,0.0,0.0,0.0,9.078,14.8274,22.392400000000002,1109.078,1114.8274,1122.3924
933751,2019,Sawyer 16,ND,True,True,56.0,2.0,1000,833.7712529273828,833.7712529273828,True,1100.0,0.0,0.0,0.0,2.8560000000000003,4.6648000000000005,7.044800000000001,1102.856,1104.6648,1107.0448
933577,2019,Scranton 33,ND,True,False,131.0,2.0,50,24.225259824175023,1374.903277072874,False,1100.0,0.0,0.0,0.0,6.681000000000001,10.912300000000002,16.4798,1106.681,1110.9123,1116.4798
933752,2019,Selfridge School District 8,ND,True,False,80.0,2.0,1000,14.794051801022915,1374.903277072874,True,1100.0,0.0,0.0,0.0,4.08,6.664000000000001,10.064,1104.08,1106.664,1110.064
933753,2019,Solen School District 3,ND,True,True,203.0,2.0,1000,860.9553231117624,860.9553231117624,True,1100.0,0.0,0.0,0.0,10.353000000000002,16.909900000000004,25.537400000000005,1110.353,1116.9099,1125.5374
933755,2019,South Heart School District 9,ND,True,True,306.0,2.0,1000,1046.171161182391,1046.171161182391,True,1100.0,0.0,0.0,0.0,15.606,25.489800000000002,38.494800000000005,1115.606,1125.4898,1138.4948
933756,2019,South Prairie 70,ND,False,False,443.0,2.0,10000,451.9220618481644,1374.903277072874,True,1100.0,0.0,0.0,0.0,22.593,36.9019,55.7294,1122.593,1136.9019,1155.7294
933760,2019,Stanley 2,ND,True,True,670.0,2.0,500,1851.9001838335669,1851.9001838335669,False,1100.0,0.0,0.0,0.0,34.17,55.811,84.286,1134.17,1155.811,1184.286
933761,2019,Starkweather School District 44,ND,True,True,52.0,2.0,1000,587.6161336706649,587.6161336706649,True,1100.0,0.0,0.0,0.0,2.6519999999999997,4.3316,6.5416,1102.652,1104.3316,1106.5416
933762,2019,Sterling 35,ND,True,True,22.0,1.0,50,4.068364245281302,4.068364245281302,True,1100.0,0.0,0.0,0.0,1.122,1.8326,2.7676000000000003,1101.122,1101.8326,1102.7676
933573,2019,Strasburg 15,ND,True,True,142.0,2.0,1000,849.6748586134823,849.6748586134823,True,1100.0,0.0,0.0,0.0,7.242,11.8286,17.8636,1107.242,1111.8286,1117.8636
933763,2019,Surrey 41,ND,True,True,421.0,2.0,1000,1067.4376106463615,1067.4376106463615,True,1100.0,0.0,0.0,0.0,21.471,35.069300000000005,52.961800000000004,1121.471,1135.0693,1152.9618
933765,2019,Sweet Briar 17,ND,True,True,17.0,1.0,1000,581.1437360077174,581.1437360077174,True,1100.0,0.0,0.0,0.0,0.867,1.4161000000000001,2.1386000000000003,1100.867,1101.4161,1102.1386
933598,2019,Tgu School District #60,ND,True,True,329.0,4.0,2000,3283.834451075185,3283.834451075185,True,1100.0,0.0,0.0,0.0,16.779,27.405700000000003,41.388200000000005,1116.779,1127.4057,1141.3882
933766,2019,Thompson School District 61,ND,True,True,486.0,2.0,1000,1079.4577777346924,1079.4577777346924,True,1100.0,0.0,0.0,0.0,24.786,40.4838,61.1388,1124.786,1140.4838,1161.1388
933590,2019,Tioga 15,ND,True,True,438.0,2.0,1000,1070.5813466540787,1070.5813466540787,True,1100.0,0.0,0.0,0.0,22.338,36.485400000000006,55.10040000000001,1122.338,1136.4854,1155.1004
933767,2019,Turtle Lake-Mercer District 72,ND,True,True,186.0,2.0,1000,1023.9800834808566,1023.9800834808566,True,1100.0,0.0,0.0,0.0,9.486,15.4938,23.3988,1109.486,1115.4938,1123.3988
933768,2019,Twin Buttes Elementary School,ND,True,True,41.0,1.0,1000,585.5819515480242,585.5819515480242,True,1100.0,0.0,0.0,0.0,2.091,3.4153000000000002,5.157800000000001,1102.091,1103.4153,1105.1578
933769,2019,Underwood School District 8,ND,True,False,223.0,2.0,50,41.23841939535138,1374.903277072874,False,1100.0,0.0,0.0,0.0,11.373000000000001,18.5759,28.053400000000003,1111.373,1118.5759,1128.0534
933770,2019,United 7,ND,True,True,647.0,2.0,500,3979.6468939407728,3979.6468939407728,False,1100.0,0.0,0.0,0.0,32.997,53.895100000000006,81.3926,1132.997,1153.8951,1181.3926
933771,2019,Valley City School District 2,ND,True,True,1072.0,4.0,500,1926.240294133707,1926.240294133707,False,0.0,2200.0,0.0,0.0,54.672000000000004,89.2976,134.85760000000002,2254.672,2289.2976,2334.8576
933624,2019,Valley-Edinburg School District 118,ND,True,True,203.0,3.0,1000,860.9553231117624,860.9553231117624,True,1100.0,0.0,0.0,0.0,10.353000000000002,16.909900000000004,25.537400000000005,1110.353,1116.9099,1125.5374
933754,2019,Velva Public School District #1,ND,True,True,466.0,2.0,1000,2319.5853517409587,2319.5853517409587,True,1100.0,0.0,0.0,0.0,23.766,38.8178,58.6228,1123.766,1138.8178,1158.6228
933772,2019,Wahpeton School District 37,ND,True,True,1220.0,4.0,1000,1215.1932030090777,1215.1932030090777,False,0.0,2200.0,0.0,0.0,62.22,101.626,153.476,2262.22,2301.626,2353.476
933773,2019,Warwick 29,ND,True,True,253.0,2.0,1000,870.2016054874016,870.2016054874016,True,1100.0,0.0,0.0,0.0,12.903,21.074900000000003,31.827400000000004,1112.903,1121.0749,1131.8274
933774,2019,Washburn School District 4,ND,True,True,303.0,2.0,1000,1045.6163842398526,1045.6163842398526,True,1100.0,0.0,0.0,0.0,15.453000000000001,25.239900000000002,38.1174,1115.453,1125.2399,1138.1174
933775,2019,West Fargo School District 6,ND,True,True,10449.0,19.0,10000,1932.2880908611055,1932.2880908611055,True,0.0,0.0,2.0,4400.0,532.899,870.4017,1314.4842,4932.899,5270.4017,5714.4842
933776,2019,Westhope School District 17,ND,True,True,140.0,2.0,1000,849.3050073184568,849.3050073184568,True,1100.0,0.0,0.0,0.0,7.14,11.662,17.612000000000002,1107.14,1111.662,1117.612
